transaction_id,transaction_date,customer_id,customer_name,product_id,product_name,product_category,region,state,sales_channel,quantity,unit_price,discount,sales_amount,cost,profit,payment_method
1019226,2025-03-06,14377,Customer 14377,P1021,Office Chair,Office,Midwest,Ohio,Online,3,229.99,0.0,689.97,405.0,284.97,Mobile Pay
1019227,2025-10-27,14705,Customer 14705,P1020,Air Fryer,Home & Kitchen,Northeast,New Jersey,Store,2,119.99,0.05,227.98,134.0,93.98,Credit Card
1019228,2025-01-15,12482,Customer 12482,P1016,Smart Watch,Electronics,Southeast,Georgia,Online,1,149.99,0.0,149.99,86.0,63.99,PayPal
1019229,2026-04-04,12978,Customer 12978,P1008,Jeans,Clothing,Southwest,New Mexico,Store,4,69.99,0.0,279.96,128.0,151.96,Debit Card
1019230,2026-05-28,13293,Customer 13293,P1001,Camping Tent,Sports & Outdoors,Northeast,Connecticut,Mobile App,1,179.99,0.0,179.99,96.0,83.99,Credit Card
1019231,2026-03-27,12935,Customer 12935,P1012,Jeans,Clothing,Southwest,Nevada,Online,1,69.99,0.0,69.99,32.0,37.99,Credit Card
1019232,2025-02-23,12718,Customer 12718,P1005,Bluetooth Speaker,Electronics,Southwest,Oklahoma,Store,4,59.99,0.0,239.96,124.0,115.96,Debit Card
1019233,2025-10-06,14703,Customer 14703,P1006,Smart Watch,Electronics,Midwest,Wisconsin,Online,1,149.99,0.2,119.99,86.0,33.99,Debit Card
1019234,2026-03-19,12342,Customer 12342,P1023,Cookware Set,Home & Kitchen,West,California,Online,1,129.99,0.15,110.49,72.0,38.49,Debit Card
1019235,2025-08-13,13027,Customer 13027,P1019,Water Bottle,Sports & Outdoors,West,Utah,Online,1,24.99,0.0,24.99,9.5,15.49,PayPal
1019236,2025-02-22,11794,Customer 11794,P1004,Bluetooth Speaker,Electronics,Northeast,New York,Online,1,59.99,0.05,56.99,31.0,25.99,Cash
1019237,2026-02-17,12120,Customer 12120,P1005,Cookware Set,Home & Kitchen,Southwest,Texas,Store,3,129.99,0.15,331.47,216.0,115.47,Credit Card
1019238,2025-08-28,14813,Customer 14813,P1018,Monitor Stand,Office,Southeast,South Carolina,Online,1,64.99,0.0,64.99,31.0,33.99,Debit Card
1019239,2026-04-14,10800,Customer 10800,P1007,Smart Watch,Electronics,Southeast,Georgia,Store,1,149.99,0.0,149.99,86.0,63.99,Mobile Pay
1019240,2025-10-24,13623,Customer 13623,P1005,Smart Watch,Electronics,Midwest,Ohio,Online,5,149.99,0.05,712.45,430.0,282.45,Debit Card
1019241,2025-07-17,10548,Customer 10548,P1016,Smart Watch,Electronics,Southwest,Texas,Online,2,149.99,0.15,254.98,172.0,82.98,Mobile Pay
1019242,2026-03-07,14762,Customer 14762,P1005,Mechanical Keyboard,Office,West,Washington,Online,1,99.99,0.0,99.99,51.0,48.99,Credit Card
1019243,2026-02-17,10292,Customer 10292,P1003,Electric Kettle,Home & Kitchen,Southwest,Nevada,Online,5,44.99,0.1,202.46,115.0,87.46,PayPal
1019244,2025-03-27,14311,Customer 14311,P1001,Wireless Headphones,Electronics,Southwest,Texas,Online,4,79.99,0.0,319.96,168.0,151.96,Credit Card
1019245,2025-05-22,14493,Customer 14493,P1017,Monitor Stand,Office,Midwest,Wisconsin,Online,2,64.99,0.0,129.98,62.0,67.98,Credit Card
1019246,2025-12-21,10220,Customer 10220,P1012,Running Shoes,Clothing,Northeast,New Jersey,Online,2,109.99,0.1,197.98,116.0,81.98,Credit Card
1019247,2026-05-23,14766,Customer 14766,P1010,Running Shoes,Clothing,Northeast,Pennsylvania,Store,1,109.99,0.0,109.99,58.0,51.99,Debit Card
1019248,2026-04-20,14331,Customer 14331,P1002,Jeans,Clothing,Midwest,Indiana,Online,2,69.99,0.05,132.98,64.0,68.98,Debit Card
1019249,2025-03-31,11387,Customer 11387,P1023,Mechanical Keyboard,Office,Southwest,New Mexico,Mobile App,1,99.99,0.2,79.99,51.0,28.99,Cash
1019250,2026-06-02,10445,Customer 10445,P1017,Jacket,Clothing,Northeast,Pennsylvania,Online,4,119.99,0.1,431.96,252.0,179.96,Debit Card
1019251,2025-09-14,10340,Customer 10340,P1018,Wireless Headphones,Electronics,Midwest,Michigan,Store,1,79.99,0.05,75.99,42.0,33.99,Credit Card
1019252,2026-06-21,14705,Customer 14705,P1023,Portable Charger,Electronics,Southeast,North Carolina,Online,1,34.99,0.05,33.24,17.5,15.74,Mobile Pay
1019253,2025-05-08,14712,Customer 14712,P1020,T-Shirt,Clothing,Midwest,Wisconsin,Online,3,24.99,0.0,74.97,30.0,44.97,Mobile Pay
1019254,2026-05-22,12600,Customer 12600,P1024,Air Fryer,Home & Kitchen,Southeast,Florida,Store,2,119.99,0.05,227.98,134.0,93.98,PayPal
1019255,2025-11-02,14187,Customer 14187,P1024,Blender,Home & Kitchen,Southeast,North Carolina,Online,1,69.99,0.1,62.99,36.0,26.99,Credit Card
1019256,2025-07-09,11504,Customer 11504,P1023,Portable Charger,Electronics,Northeast,New York,Store,1,34.99,0.1,31.49,17.5,13.99,Debit Card
1019257,2025-07-07,10250,Customer 10250,P1023,Yoga Mat,Sports & Outdoors,Southeast,Georgia,Online,2,34.99,0.1,62.98,30.0,32.98,Debit Card
1019258,2025-04-18,13334,Customer 13334,P1015,Running Shoes,Clothing,Midwest,Michigan,Online,2,109.99,0.1,197.98,116.0,81.98,Credit Card
1019259,2026-06-26,11319,Customer 11319,P1005,Smart Watch,Electronics,West,Colorado,Store,1,149.99,0.0,149.99,86.0,63.99,Credit Card
1019260,2025-08-19,14531,Customer 14531,P1025,Electric Kettle,Home & Kitchen,Southeast,South Carolina,Store,3,44.99,0.1,121.47,69.0,52.47,Debit Card
1019261,2025-12-20,14253,Customer 14253,P1020,Smart Watch,Electronics,Midwest,Illinois,Store,1,149.99,0.1,134.99,86.0,48.99,Cash
1019262,2025-04-27,14956,Customer 14956,P1014,Wireless Headphones,Electronics,Midwest,Ohio,Online,3,79.99,0.05,227.97,126.0,101.97,Mobile Pay
1019263,2025-06-24,12859,Customer 12859,P1018,Cookware Set,Home & Kitchen,Southwest,New Mexico,Online,2,129.99,0.05,246.98,144.0,102.98,PayPal
1019264,2026-05-22,11116,Customer 11116,P1004,Blender,Home & Kitchen,Southeast,Virginia,Mobile App,1,69.99,0.25,52.49,36.0,16.49,Credit Card
1019265,2025-01-25,11999,Customer 11999,P1001,Jeans,Clothing,Northeast,Connecticut,Store,1,69.99,0.15,59.49,32.0,27.49,Credit Card
1019266,2025-09-09,13709,Customer 13709,P1014,Hiking Backpack,Sports & Outdoors,West,Colorado,Online,2,99.99,0.1,179.98,102.0,77.98,PayPal
1019267,2025-11-12,14146,Customer 14146,P1025,Wireless Headphones,Electronics,West,Washington,Mobile App,1,79.99,0.1,71.99,42.0,29.99,Credit Card
1019268,2025-06-19,11073,Customer 11073,P1014,Coffee Maker,Home & Kitchen,Midwest,Indiana,Store,1,89.99,0.2,71.99,48.0,23.99,Credit Card
1019269,2025-11-07,10103,Customer 10103,P1006,Hoodie,Clothing,Midwest,Michigan,Mobile App,3,54.99,0.0,164.97,75.0,89.97,Credit Card
1019270,2026-05-18,10203,Customer 10203,P1015,Electric Kettle,Home & Kitchen,Northeast,Massachusetts,Store,1,44.99,0.0,44.99,23.0,21.99,Mobile Pay
1019271,2025-07-14,12254,Customer 12254,P1021,Portable Charger,Electronics,Northeast,New Jersey,Online,2,34.99,0.15,59.48,35.0,24.48,Debit Card
1019272,2025-06-13,10828,Customer 10828,P1013,Portable Charger,Electronics,Northeast,Massachusetts,Online,1,34.99,0.15,29.74,17.5,12.24,Cash
1019273,2025-05-14,14734,Customer 14734,P1004,Desk Lamp,Office,Southwest,Oklahoma,Store,1,49.99,0.15,42.49,24.0,18.49,Debit Card
1019274,2025-09-29,13840,Customer 13840,P1018,Bluetooth Speaker,Electronics,Southeast,Georgia,Mobile App,1,59.99,0.15,50.99,31.0,19.99,PayPal
1019275,2026-04-29,13749,Customer 13749,P1023,Smart Watch,Electronics,Southeast,Georgia,Online,4,149.99,0.0,599.96,344.0,255.96,Debit Card
1019276,2025-09-08,10612,Customer 10612,P1021,Hoodie,Clothing,Northeast,Massachusetts,Online,3,54.99,0.0,164.97,75.0,89.97,Debit Card
1019277,2026-01-02,11014,Customer 11014,P1018,Electric Kettle,Home & Kitchen,Northeast,Massachusetts,Store,2,44.99,0.0,89.98,46.0,43.98,Credit Card
1019278,2026-04-03,13645,Customer 13645,P1020,Yoga Mat,Sports & Outdoors,Southeast,Virginia,Store,1,34.99,0.0,34.99,15.0,19.99,Debit Card
1019279,2025-03-09,14138,Customer 14138,P1009,Wireless Mouse,Office,Midwest,Illinois,Store,4,39.99,0.0,159.96,72.0,87.96,Mobile Pay
1019280,2025-09-22,14769,Customer 14769,P1019,Wireless Headphones,Electronics,Midwest,Ohio,Online,1,79.99,0.05,75.99,42.0,33.99,Credit Card
1019281,2026-06-30,12455,Customer 12455,P1022,Wireless Headphones,Electronics,Midwest,Ohio,Online,2,79.99,0.1,143.98,84.0,59.98,Credit Card
1019282,2025-07-12,13673,Customer 13673,P1012,Hiking Backpack,Sports & Outdoors,Midwest,Ohio,Online,2,99.99,0.1,179.98,102.0,77.98,Credit Card
1019283,2025-06-07,10969,Customer 10969,P1004,Wireless Headphones,Electronics,Southwest,New Mexico,Online,2,79.99,0.15,135.98,84.0,51.98,PayPal
1019284,2025-03-09,11344,Customer 11344,P1001,Air Fryer,Home & Kitchen,Southeast,Georgia,Online,2,119.99,0.0,239.98,134.0,105.98,Mobile Pay
1019285,2025-04-01,13628,Customer 13628,P1016,Coffee Maker,Home & Kitchen,Southeast,Virginia,Store,2,89.99,0.0,179.98,96.0,83.98,Credit Card
1019286,2025-10-22,14392,Customer 14392,P1014,Camping Tent,Sports & Outdoors,West,Washington,Online,3,179.99,0.2,431.98,288.0,143.98,PayPal
1019287,2026-02-25,10572,Customer 10572,P1003,Dumbbell Set,Sports & Outdoors,Southwest,Arizona,Online,1,89.99,0.05,85.49,49.0,36.49,Credit Card
1019288,2025-12-30,13983,Customer 13983,P1021,Hoodie,Clothing,Midwest,Michigan,Store,3,54.99,0.0,164.97,75.0,89.97,Debit Card
1019289,2025-10-30,13516,Customer 13516,P1001,Air Fryer,Home & Kitchen,Southeast,Georgia,Store,2,119.99,0.0,239.98,134.0,105.98,Debit Card
1019290,2025-05-22,13018,Customer 13018,P1021,Portable Charger,Electronics,Northeast,New Jersey,Online,5,34.99,0.05,166.2,87.5,78.7,Debit Card
1019291,2025-10-10,13947,Customer 13947,P1008,Portable Charger,Electronics,Northeast,Massachusetts,Mobile App,2,34.99,0.1,62.98,35.0,27.98,Credit Card
1019292,2025-12-29,14863,Customer 14863,P1007,Bluetooth Speaker,Electronics,West,Utah,Online,3,59.99,0.05,170.97,93.0,77.97,Debit Card
1019293,2025-05-03,11022,Customer 11022,P1021,Hiking Backpack,Sports & Outdoors,Midwest,Michigan,Online,1,99.99,0.1,89.99,51.0,38.99,Mobile Pay
1019294,2025-09-10,10890,Customer 10890,P1024,Wireless Mouse,Office,Northeast,New Jersey,Online,1,39.99,0.0,39.99,18.0,21.99,Cash
1019295,2025-11-18,14524,Customer 14524,P1014,Bluetooth Speaker,Electronics,Northeast,Massachusetts,Online,1,59.99,0.1,53.99,31.0,22.99,Debit Card
1019296,2025-01-24,10041,Customer 10041,P1022,Jeans,Clothing,Southeast,Florida,Store,1,69.99,0.0,69.99,32.0,37.99,Credit Card
1019297,2025-12-30,13451,Customer 13451,P1020,Wireless Headphones,Electronics,Southeast,Georgia,Online,3,79.99,0.05,227.97,126.0,101.97,Mobile Pay
1019298,2025-01-25,11310,Customer 11310,P1020,Desk Lamp,Office,Midwest,Illinois,Online,1,49.99,0.1,44.99,24.0,20.99,Mobile Pay
1019299,2025-08-26,12086,Customer 12086,P1017,Smart Watch,Electronics,Southeast,Florida,Store,1,149.99,0.05,142.49,86.0,56.49,Credit Card
1019300,2025-02-02,11460,Customer 11460,P1001,Cookware Set,Home & Kitchen,West,Colorado,Mobile App,1,129.99,0.15,110.49,72.0,38.49,Credit Card
1019301,2025-05-24,12185,Customer 12185,P1002,Bluetooth Speaker,Electronics,Southwest,New Mexico,Store,1,59.99,0.05,56.99,31.0,25.99,Debit Card
1019302,2025-08-15,10859,Customer 10859,P1005,Wireless Headphones,Electronics,West,Oregon,Online,2,79.99,0.15,135.98,84.0,51.98,PayPal
1019303,2025-03-25,12525,Customer 12525,P1002,Hiking Backpack,Sports & Outdoors,West,California,Online,1,99.99,0.05,94.99,51.0,43.99,Debit Card
1019304,2026-03-24,12753,Customer 12753,P1008,Hiking Backpack,Sports & Outdoors,West,Utah,Mobile App,1,99.99,0.2,79.99,51.0,28.99,Credit Card
1019305,2026-04-24,11189,Customer 11189,P1008,Office Chair,Office,West,Colorado,Store,1,229.99,0.0,229.99,135.0,94.99,Credit Card
1019306,2025-06-25,10534,Customer 10534,P1009,Hoodie,Clothing,Southeast,South Carolina,Mobile App,4,54.99,0.0,219.96,100.0,119.96,
1019307,2025-11-03,11384,Customer 11384,P1022,Bluetooth Speaker,Electronics,Southeast,Georgia,Online,1,59.99,0.2,47.99,31.0,16.99,PayPal
1019308,2025-12-10,13107,Customer 13107,P1015,Air Fryer,Home & Kitchen,Northeast,Pennsylvania,Online,2,119.99,0.15,203.98,134.0,69.98,Debit Card
1019309,2025-09-20,10227,Customer 10227,P1008,USB-C Hub,Electronics,Midwest,Ohio,Online,2,39.99,0.15,67.98,38.0,29.98,Credit Card
1019310,2026-04-07,10621,Customer 10621,P1020,Portable Charger,Electronics,Southwest,Nevada,Mobile App,1,34.99,0.1,31.49,17.5,13.99,Credit Card
1019311,2026-04-22,13058,Customer 13058,P1022,Electric Kettle,Home & Kitchen,Northeast,New York,Store,2,44.99,0.05,85.48,46.0,39.48,Mobile Pay
1019312,2025-11-02,11977,Customer 11977,P1025,Hoodie,Clothing,West,Colorado,Mobile App,1,54.99,0.0,54.99,25.0,29.99,Mobile Pay
1019313,2026-01-09,10382,Customer 10382,P1014,Running Shoes,Clothing,Southwest,Texas,Store,1,109.99,0.1,98.99,58.0,40.99,Credit Card
1019314,2026-05-20,12322,Customer 12322,P1015,Coffee Maker,Home & Kitchen,Midwest,Indiana,Store,1,89.99,0.25,67.49,48.0,19.49,Credit Card
1019315,2026-04-19,14210,Customer 14210,P1004,Blender,Home & Kitchen,Midwest,Michigan,Store,5,69.99,0.05,332.45,180.0,152.45,PayPal
1019316,2025-06-17,10802,Customer 10802,P1010,Office Chair,Office,Northeast,Massachusetts,Mobile App,2,229.99,0.15,390.98,270.0,120.98,Debit Card
1019317,2026-05-26,13694,Customer 13694,P1020,Dumbbell Set,Sports & Outdoors,Midwest,Indiana,Mobile App,1,89.99,0.15,76.49,49.0,27.49,Credit Card
1019318,2025-10-05,14828,Customer 14828,P1004,USB-C Hub,Electronics,Northeast,Pennsylvania,Online,1,39.99,0.05,37.99,19.0,18.99,Cash
1019319,2026-05-28,12713,Customer 12713,P1015,Cookware Set,Home & Kitchen,Midwest,Michigan,Store,2,129.99,0.05,246.98,144.0,102.98,PayPal
1019320,2025-10-25,10486,Customer 10486,P1004,Hiking Backpack,Sports & Outdoors,Southeast,South Carolina,Mobile App,1,99.99,0.0,99.99,51.0,48.99,Mobile Pay
1019321,2026-06-18,14876,Customer 14876,P1016,Mechanical Keyboard,Office,Southeast,Georgia,Store,1,99.99,0.0,99.99,51.0,48.99,PayPal
1019322,2025-04-06,10996,Customer 10996,P1001,Hoodie,Clothing,Midwest,Illinois,Store,1,54.99,0.1,49.49,25.0,24.49,Credit Card
1019323,2026-03-02,13946,Customer 13946,P1019,Monitor Stand,Office,Midwest,Wisconsin,Online,1,64.99,0.2,51.99,31.0,20.99,Cash
1019324,2025-09-30,11923,Customer 11923,P1003,Camping Tent,Sports & Outdoors,Southeast,Georgia,Mobile App,1,179.99,0.0,179.99,96.0,83.99,Mobile Pay
1019325,2025-03-18,14281,Customer 14281,P1007,Water Bottle,Sports & Outdoors,West,Oregon,Online,1,24.99,0.0,24.99,9.5,15.49,Credit Card
1019326,2025-12-23,14087,Customer 14087,P1005,Electric Kettle,Home & Kitchen,Northeast,New York,Online,2,44.99,0.2,71.98,46.0,25.98,Debit Card
1019327,2025-10-27,12140,Customer 12140,P1021,Wireless Headphones,Electronics,West,California,Store,3,79.99,0.05,227.97,126.0,101.97,Credit Card
1019328,2025-02-24,12726,Customer 12726,P1002,Wireless Mouse,Office,Northeast,Pennsylvania,Online,2,39.99,0.0,79.98,36.0,43.98,Debit Card
1019329,2025-03-24,10580,Customer 10580,P1003,USB-C Hub,Electronics,Southeast,South Carolina,Store,3,39.99,0.05,113.97,57.0,56.97,Credit Card
1019330,2025-12-17,11785,Customer 11785,P1012,Electric Kettle,Home & Kitchen,West,Colorado,Mobile App,2,44.99,0.1,80.98,46.0,34.98,Debit Card
1019331,2026-06-11,14409,Customer 14409,P1015,Cookware Set,Home & Kitchen,Southwest,New Mexico,Store,2,129.99,0.05,246.98,144.0,102.98,Mobile Pay
1019332,2025-10-14,12372,Customer 12372,P1025,Air Fryer,Home & Kitchen,Southwest,Oklahoma,Online,5,119.99,0.1,539.95,335.0,204.95,Credit Card
1019333,2025-07-28,11496,Customer 11496,P1021,Yoga Mat,Sports & Outdoors,Southwest,Arizona,Mobile App,3,34.99,0.05,99.72,45.0,54.72,Mobile Pay
1019334,2025-07-22,14267,Customer 14267,P1012,Bluetooth Speaker,Electronics,Southeast,South Carolina,Store,1,59.99,0.0,59.99,31.0,28.99,Credit Card
1019335,2026-02-03,13366,Customer 13366,P1008,Coffee Maker,Home & Kitchen,Southwest,Arizona,Store,2,89.99,0.05,170.98,96.0,74.98,Cash
1019336,2025-07-28,12202,Customer 12202,P1021,Mechanical Keyboard,Office,Northeast,New Jersey,Online,1,99.99,0.0,99.99,51.0,48.99,Debit Card
1019337,2025-10-22,10774,Customer 10774,P1025,Monitor Stand,Office,Southwest,New Mexico,Online,1,64.99,0.0,64.99,31.0,33.99,Credit Card
1019338,2026-04-13,11169,Customer 11169,P1023,Blender,Home & Kitchen,West,Colorado,Online,1,69.99,0.1,62.99,36.0,26.99,PayPal
1019339,2026-03-04,11954,Customer 11954,P1018,Bluetooth Speaker,Electronics,West,California,Online,1,59.99,0.15,50.99,31.0,19.99,Debit Card
1019340,2026-06-10,11040,Customer 11040,P1004,Cookware Set,Home & Kitchen,Southwest,Nevada,Online,4,129.99,0.0,519.96,288.0,231.96,PayPal
1019341,2026-02-02,11347,Customer 11347,P1009,Camping Tent,Sports & Outdoors,Southwest,Arizona,Online,4,179.99,0.05,683.96,384.0,299.96,PayPal
1019342,2025-07-13,14210,Customer 14210,P1008,Electric Kettle,Home & Kitchen,Midwest,Michigan,Store,2,44.99,0.05,85.48,46.0,39.48,Credit Card
1019343,2025-02-17,13476,Customer 13476,P1014,Mechanical Keyboard,Office,Southeast,Florida,Online,1,99.99,0.0,99.99,51.0,48.99,Credit Card
1019344,2025-09-08,11250,Customer 11250,P1021,Hiking Backpack,Sports & Outdoors,West,Colorado,Online,1,99.99,0.0,99.99,51.0,48.99,Credit Card
1019345,2025-07-12,12773,Customer 12773,P1003,Wireless Headphones,Electronics,Southwest,New Mexico,Store,1,79.99,0.2,63.99,42.0,21.99,Debit Card
1019346,2025-09-21,12671,Customer 12671,P1008,Camping Tent,Sports & Outdoors,Midwest,Wisconsin,Online,2,179.99,0.05,341.98,192.0,149.98,PayPal
1019347,2026-05-28,14309,Customer 14309,P1017,Jeans,Clothing,Southwest,Nevada,Store,2,69.99,0.1,125.98,64.0,61.98,Credit Card
1019348,2025-12-23,13488,Customer 13488,P1012,Mechanical Keyboard,Office,Northeast,New Jersey,Online,1,99.99,0.0,99.99,51.0,48.99,Credit Card
1019349,2025-03-28,13862,Customer 13862,P1015,Hiking Backpack,Sports & Outdoors,West,California,Store,2,99.99,0.1,179.98,102.0,77.98,Credit Card
1019350,2025-05-12,10768,Customer 10768,P1003,Wireless Headphones,Electronics,West,Colorado,Online,1,79.99,0.0,79.99,42.0,37.99,Credit Card
1019351,2025-04-07,12126,Customer 12126,P1017,Dumbbell Set,Sports & Outdoors,Southeast,Georgia,Online,2,89.99,0.1,161.98,98.0,63.98,Credit Card
1019352,2025-07-14,10099,Customer 10099,P1018,Smart Watch,Electronics,Northeast,Massachusetts,Online,4,149.99,0.1,539.96,344.0,195.96,Credit Card
1019353,2026-06-10,13400,Customer 13400,P1006,Cookware Set,Home & Kitchen,Southwest,Nevada,Online,1,129.99,0.0,129.99,72.0,57.99,Debit Card
1019354,2025-03-18,14947,Customer 14947,P1007,Wireless Headphones,Electronics,Southeast,Georgia,Online,3,79.99,0.0,239.97,126.0,113.97,Debit Card
1019355,2026-01-25,13432,Customer 13432,P1022,Wireless Mouse,Office,West,Utah,Online,5,39.99,0.1,179.96,90.0,89.96,Credit Card
1019356,2025-01-05,14071,Customer 14071,P1017,USB-C Hub,Electronics,Northeast,New Jersey,Online,1,39.99,0.1,35.99,19.0,16.99,Debit Card
1019357,2025-02-28,10600,Customer 10600,P1017,Blender,Home & Kitchen,Southeast,North Carolina,Store,1,69.99,0.0,69.99,36.0,33.99,PayPal
1019358,2025-04-13,14734,Customer 14734,P1007,USB-C Hub,Electronics,Northeast,New Jersey,Mobile App,2,39.99,0.0,79.98,38.0,41.98,Debit Card
1019359,2025-08-09,13673,Customer 13673,P1023,Blender,Home & Kitchen,Southwest,New Mexico,Store,5,69.99,0.25,262.46,180.0,82.46,Credit Card
1019360,2025-01-25,12833,Customer 12833,P1008,Portable Charger,Electronics,Midwest,Michigan,Store,2,34.99,0.1,62.98,35.0,27.98,Debit Card
1019361,2025-01-26,12008,Customer 12008,P1011,Hoodie,Clothing,West,Washington,Store,1,54.99,0.05,52.24,25.0,27.24,Cash
1019362,2025-05-13,11122,Customer 11122,P1024,Mechanical Keyboard,Office,West,California,Store,1,99.99,0.0,99.99,51.0,48.99,Credit Card
1019363,2026-03-13,14349,Customer 14349,P1010,Jacket,Clothing,Midwest,Indiana,Mobile App,1,119.99,0.1,107.99,63.0,44.99,Debit Card
1019364,2025-07-16,12611,Customer 12611,P1017,Hoodie,Clothing,Southeast,Virginia,Store,1,54.99,0.1,49.49,25.0,24.49,Mobile Pay
1019365,2025-02-20,14802,Customer 14802,P1014,USB-C Hub,Electronics,Northeast,New York,Mobile App,3,39.99,0.1,107.97,57.0,50.97,Mobile Pay
1019366,2025-02-04,13812,Customer 13812,P1024,Wireless Headphones,Electronics,West,Oregon,Store,5,79.99,0.0,399.95,210.0,189.95,Credit Card
1019367,2025-02-07,14303,Customer 14303,P1002,Jacket,Clothing,Southeast,Florida,Online,4,119.99,0.05,455.96,252.0,203.96,Debit Card
1019368,2026-06-09,12990,Customer 12990,P1008,Monitor Stand,Office,West,Washington,Online,1,64.99,0.05,61.74,31.0,30.74,PayPal
1019369,2025-08-12,12483,Customer 12483,P1023,Desk Lamp,Office,West,Washington,Mobile App,4,49.99,0.0,199.96,96.0,103.96,Credit Card
1019370,2025-03-15,12374,Customer 12374,P1015,Wireless Headphones,Electronics,Midwest,Michigan,Mobile App,1,79.99,0.1,71.99,42.0,29.99,Debit Card
1019371,2025-03-22,10324,Customer 10324,P1005,Cookware Set,Home & Kitchen,Midwest,Wisconsin,Store,1,129.99,0.05,123.49,72.0,51.49,Credit Card
1019372,2026-04-13,12794,Customer 12794,P1002,Coffee Maker,Home & Kitchen,West,California,Online,1,89.99,0.0,89.99,48.0,41.99,Credit Card
1019373,2026-03-24,12156,Customer 12156,P1004,Jacket,Clothing,Southwest,Nevada,Online,2,119.99,0.1,215.98,126.0,89.98,Debit Card
1019374,2026-01-26,11117,Customer 11117,P1019,Yoga Mat,Sports & Outdoors,Southwest,Texas,Mobile App,1,34.99,0.0,34.99,15.0,19.99,Credit Card
1019375,2025-10-14,13363,Customer 13363,P1002,Wireless Mouse,Office,Midwest,Michigan,Store,2,39.99,0.1,71.98,36.0,35.98,Cash
1019376,2026-02-24,11942,Customer 11942,P1006,T-Shirt,Clothing,Midwest,Wisconsin,Store,1,24.99,0.15,21.24,10.0,11.24,PayPal
1019377,2025-09-27,10363,Customer 10363,P1022,Wireless Mouse,Office,Southeast,South Carolina,Store,1,39.99,0.15,33.99,18.0,15.99,Credit Card
1019378,2025-05-02,12268,Customer 12268,P1007,Dumbbell Set,Sports & Outdoors,West,Oregon,Online,1,89.99,0.0,89.99,49.0,40.99,Credit Card
1019379,2025-08-18,11262,Customer 11262,P1012,Jacket,Clothing,Midwest,Michigan,Online,1,119.99,0.0,119.99,63.0,56.99,Mobile Pay
1019380,2026-05-28,13803,Customer 13803,P1011,Coffee Maker,Home & Kitchen,Southwest,Oklahoma,Mobile App,1,89.99,0.0,89.99,48.0,41.99,Cash
1019381,2025-07-28,11441,Customer 11441,P1010,Smart Watch,Electronics,Northeast,Connecticut,Store,1,149.99,0.0,149.99,86.0,63.99,PayPal
1019382,2025-05-06,12667,Customer 12667,P1003,Hiking Backpack,Sports & Outdoors,West,California,Online,2,99.99,0.05,189.98,102.0,87.98,PayPal
1019383,2025-12-03,14391,Customer 14391,P1001,Monitor Stand,Office,Southeast,Virginia,Store,1,64.99,0.2,51.99,31.0,20.99,PayPal
1019384,2025-01-13,12245,Customer 12245,P1008,Blender,Home & Kitchen,Southwest,Arizona,Online,2,69.99,0.1,125.98,72.0,53.98,Credit Card
1019385,2025-10-07,13773,Customer 13773,P1004,T-Shirt,Clothing,Northeast,Connecticut,Mobile App,1,24.99,0.1,22.49,10.0,12.49,Credit Card
1019386,2025-03-26,14764,Customer 14764,P1013,Blender,Home & Kitchen,West,California,Store,1,69.99,0.0,69.99,36.0,33.99,Credit Card
1019387,2025-01-07,10194,Customer 10194,P1024,T-Shirt,Clothing,Southwest,Texas,Online,4,24.99,0.0,99.96,40.0,59.96,Cash
1019388,2025-07-11,11050,Customer 11050,P1024,Office Chair,Office,Midwest,Illinois,Online,1,229.99,0.15,195.49,135.0,60.49,Credit Card
1019389,2026-01-22,13092,Customer 13092,P1022,Yoga Mat,Sports & Outdoors,Southeast,South Carolina,Mobile App,1,34.99,0.05,33.24,15.0,18.24,Debit Card
1019390,2025-02-13,14049,Customer 14049,P1005,Desk Lamp,Office,Southeast,North Carolina,Store,2,49.99,0.05,94.98,48.0,46.98,Debit Card
1019391,2025-02-18,10620,Customer 10620,P1001,Coffee Maker,Home & Kitchen,Southeast,Virginia,Store,4,89.99,0.0,359.96,192.0,167.96,Mobile Pay
1019392,2026-03-20,10021,Customer 10021,P1014,Dumbbell Set,Sports & Outdoors,Northeast,Massachusetts,Online,3,89.99,0.0,269.97,147.0,122.97,PayPal
1019393,2026-05-16,13054,Customer 13054,P1015,Cookware Set,Home & Kitchen,Midwest,Ohio,Store,1,129.99,0.0,129.99,72.0,57.99,Credit Card
1019394,2025-11-03,11960,Customer 11960,P1017,T-Shirt,Clothing,Midwest,Illinois,Mobile App,1,24.99,0.05,23.74,10.0,13.74,Debit Card
1019395,2025-09-12,10276,Customer 10276,P1006,Air Fryer,Home & Kitchen,Southeast,Georgia,Mobile App,1,119.99,0.05,113.99,67.0,46.99,Cash
1019396,2026-05-21,10968,Customer 10968,P1017,Coffee Maker,Home & Kitchen,Southwest,Oklahoma,Online,1,89.99,0.05,85.49,48.0,37.49,Credit Card
1019397,2025-05-22,14175,Customer 14175,P1001,T-Shirt,Clothing,Southeast,Virginia,Online,1,24.99,0.15,21.24,10.0,11.24,Credit Card
1019398,2025-11-17,12403,Customer 12403,P1001,Running Shoes,Clothing,Northeast,Massachusetts,Online,2,109.99,0.2,175.98,116.0,59.98,Cash
